fecha,Kind,Number,variable
2018-12-19,FB,6.427593991031483,Comisaría
2018-12-20,FB,5.786911201238885,Comisaría
2018-12-21,FB,5.454046728650719,Comisaría
2018-12-22,FB,8.241103353601254,Comisaría
2018-12-23,FB,8.692773410354956,Comisaría
2018-12-24,FB,7.6637847596677355,Comisaría
2018-12-25,FB,11.530836363418354,Comisaría
2018-12-26,FB,6.487012571956243,Comisaría
2018-12-27,FB,5.916643307632027,Comisaría
2018-12-28,FB,5.651910158418135,Comisaría
2018-12-29,FB,8.503821613839714,Comisaría
2018-12-30,FB,9.016058791146406,Comisaría
2018-12-31,FB,8.04244017438203,Comisaría
2019-01-01,FB,9.347442952898742,Comisaría
2019-01-02,FB,6.957781232928728,Comisaría
2019-01-03,FB,6.422973768243684,Comisaría
2019-01-04,FB,6.186258340877574,Comisaría
2019-01-05,FB,9.05841876688473,Comisaría
2019-01-06,FB,9.583060270175384,Comisaría
2019-01-07,FB,8.614070437581107,Comisaría
2019-01-08,FB,7.2318498506740685,Comisaría
2019-01-09,FB,7.516300296336755,Comisaría
2019-01-10,FB,6.964541473906647,Comisaría
2019-01-11,FB,6.70465047243496,Comisaría
2019-01-12,FB,9.548053637945031,Comisaría
2019-01-13,FB,10.039069066239366,Comisaría
2019-01-14,FB,9.032350024628544,Comisaría
2019-01-15,FB,7.60909774748576,Comisaría
2019-01-16,FB,7.850031936748491,Comisaría
2019-01-17,FB,7.253090291163955,Comisaría
2019-01-18,FB,6.9471517110812195,Comisaría
2019-01-19,FB,9.74441313128333,Comisaría
2019-01-20,FB,10.189918502612588,Comisaría
2019-01-21,FB,9.138990458355543,Comisaría
2019-01-22,FB,7.673433286963897,Comisaría
2019-01-23,FB,7.8744956610575905,Comisaría
2019-01-24,FB,7.240564507854771,Comisaría
2019-01-25,FB,6.900884671531356,Comisaría
2019-01-26,FB,9.66793427188919,Comisaría
2019-01-27,FB,10.086954181493322,Comisaría
2019-01-28,FB,9.013382015170563,Comisaría
2019-01-29,FB,7.529059074039893,Comisaría
2019-01-30,FB,7.715198483957384,Comisaría
2019-01-31,FB,7.070085680206436,Comisaría
2019-02-01,FB,6.72280564162422,Comisaría
2019-02-02,FB,9.485626522005521,Comisaría
2019-02-03,FB,9.903537845624836,Comisaría
2019-02-04,FB,8.83169341219282,Comisaría
2019-02-05,FB,7.35162711801276,Comisaría
2019-02-06,FB,7.54422971714627,Comisaría
2019-02-07,FB,6.907457481870987,Comisaría
2019-02-08,FB,6.570067000598387,Comisaría
2019-02-09,FB,9.344005625920397,Comisaría
2019-02-10,FB,9.773955636252696,Comisaría
2019-02-11,FB,8.7147821847965,Comisaría
2019-02-12,FB,7.247753202587107,Comisaría
2019-02-13,FB,7.4535192695068995,Comisaría
2019-02-14,FB,6.829824430172448,Comisaría
2019-02-15,FB,6.505242235333916,Comisaría
2019-02-16,FB,9.291566585068994,Comisaría
2019-02-17,FB,9.733355518085997,Comisaría
2019-02-18,FB,8.685378114593078,Comisaría
2019-02-19,FB,7.228832782532108,Comisaría
2019-02-20,FB,7.444325048058607,Comisaría
2019-02-21,FB,6.829575935515311,Comisaría
2019-02-22,FB,6.51315532258567,Comisaría
2019-02-23,FB,9.30686994614985,Comisaría
2019-02-24,FB,9.755304293680464,Comisaría
2019-02-25,FB,8.713264627681255,Comisaría
2019-02-26,FB,7.261994480838007,Comisaría
2019-02-27,FB,7.482149798141323,Comisaría
2019-02-28,FB,6.871504853645544,Comisaría
2019-03-01,FB,6.558680402930815,Comisaría
2019-03-02,FB,9.355538539148728,Comisaría
2019-03-03,FB,9.806712948827405,Comisaría
2019-03-04,FB,9.85951283739048,Comisaría
2019-03-05,FB,8.410303234053462,Comisaría
2019-03-06,FB,7.539771442817108,Comisaría
2019-03-07,FB,6.930632108578382,Comisaría
2019-03-08,FB,6.619065301068514,Comisaría
2019-03-09,FB,9.416935945202255,Comisaría
2019-03-10,FB,9.86887418631942,Comisaría
2019-03-11,FB,8.829717781282916,Comisaría
2019-03-12,FB,7.380726371432759,Comisaría
2019-03-13,FB,7.602555807049175,Comisaría
2019-03-14,FB,6.992963646116024,Comisaría
2019-03-15,FB,6.680540241510337,Comisaría
2019-03-16,FB,9.477095112666309,Comisaría
2019-03-17,FB,9.927196850663444,Comisaría
2019-03-18,FB,8.885616812766656,Comisaría
2019-03-19,FB,7.433544947568916,Comisaría
2019-03-20,FB,7.651565925734901,Comisaría
2019-03-21,FB,7.037366697552343,Comisaría
2019-03-22,FB,6.719469880742846,Comisaría
2019-03-23,FB,9.509622653556026,Comisaría
2019-03-24,FB,10.037721819781463,Comisaría
2019-03-25,FB,8.902348100748966,Comisaría
2019-03-26,FB,7.440809403254079,Comisaría
2019-03-27,FB,7.648295389841243,Comisaría
2019-03-28,FB,7.022500167182646,Comisaría
2019-03-29,FB,6.691975936404776,Comisaría
2019-03-30,FB,9.468524334837516,Comisaría
2019-03-31,FB,9.896741127998899,Comisaría
2019-04-01,FB,8.831464354072672,Comisaría
2019-04-02,FB,7.838482565866505,Comisaría
2019-04-03,FB,7.545071890604723,Comisaría
2019-04-04,FB,6.902590703765448,Comisaría
2019-04-05,FB,6.555329736166744,Comisaría
2019-04-06,FB,9.315343544737242,Comisaría
2019-04-07,FB,9.727503571674747,Comisaría
2019-04-08,FB,8.646942103730956,Comisaría
2019-04-09,FB,7.155267170551976,Comisaría
2019-04-10,FB,7.333535805158883,Comisaría
2019-04-11,FB,6.6799573217220765,Comisaría
2019-04-12,FB,6.323620641890879,Comisaría
2019-04-13,FB,9.07687539040393,Comisaría
2019-04-14,FB,9.484865004911585,Comisaría
2019-04-15,FB,8.402962149151099,Comisaría
2019-04-16,FB,6.912974842827137,Comisaría
2019-04-17,FB,7.0961115962063,Comisaría
2019-04-18,FB,8.629482514446831,Comisaría
2019-04-19,FB,7.952708078487803,Comisaría
2019-04-20,FB,8.873766429093685,Comisaría
2019-04-21,FB,7.205962759520214,Comisaría
2019-04-22,FB,8.238577726659281,Comisaría
2019-04-23,FB,6.77213654332884,Comisaría
2019-04-24,FB,6.981171842631043,Comisaría
2019-04-25,FB,6.363564072806523,Comisaría
2019-04-26,FB,6.047937474028828,Comisaría
2019-04-27,FB,8.84604146909062,Comisaría
2019-04-28,FB,9.302287370317158,Comisaría
2019-04-29,FB,8.271190831275877,Comisaría
2019-04-30,FB,6.833588512751977,Comisaría
2019-05-01,FB,11.254416516814638,Comisaría
2019-05-02,FB,6.47642664081888,Comisaría
2019-05-03,FB,6.181920111499808,Comisaría
2019-05-04,FB,8.99715291110283,Comisaría
2019-05-05,FB,9.465886246058668,Comisaría
2019-05-06,FB,8.442046886500636,Comisaría
2019-05-07,FB,7.00596050832565,Comisaría
2019-05-08,FB,7.237346551368802,Comisaría
2019-05-09,FB,6.633045302700835,Comisaría
2019-05-10,FB,6.3207711559816255,Comisaría
2019-05-11,FB,9.111521239727793,Comisaría
2019-05-12,FB,9.54913713105177,Comisaría
2019-05-13,FB,8.487769362279028,Comisaría
2019-05-14,FB,7.008112509892276,Comisaría
2019-05-15,FB,7.190074931762492,Comisaría
2019-05-16,FB,6.531471607272443,Comisaría
2019-05-17,FB,6.160798319025175,Comisaría
2019-05-18,FB,8.88995212916503,Comisaría
2019-05-19,FB,9.26377817422928,Comisaría
2019-05-20,FB,8.137516295482598,Comisaría
2019-05-21,FB,6.593015617366074,Comisaría
2019-05-22,FB,6.711705110016297,Comisaría
2019-05-23,FB,5.992291213868711,Comisaría
2019-05-24,FB,5.564476988262921,Comisaría
2019-05-25,FB,9.261897943152427,Comisaría
2019-05-26,FB,8.56881578365138,Comisaría
2019-05-27,FB,7.403192405462446,Comisaría
2019-05-28,FB,5.827226624773219,Comisaría
2019-05-29,FB,5.923128566675617,Comisaría
2019-05-30,FB,5.1902316261520545,Comisaría
2019-05-31,FB,4.758694266699614,Comisaría
2019-06-01,FB,7.441856662517416,Comisaría
2019-06-02,FB,7.785751083469518,Comisaría
2019-06-03,FB,6.646516932315574,Comisaría
2019-06-04,FB,5.106589416172862,Comisaría
2019-06-05,FB,5.247650639853047,Comisaría
2019-06-06,FB,4.568314812080588,Comisaría
2019-06-07,FB,4.197842481046425,Comisaría
2019-06-08,FB,6.948513918227501,Comisaría
2019-06-09,FB,7.36516023028174,Comisaría
2019-06-10,FB,6.302602684733521,Comisaría
2019-06-11,FB,4.8418687118428405,Comisaría
2019-06-12,FB,5.063172766693599,Comisaría
2019-06-13,FB,4.463633068205212,Comisaría
2019-06-14,FB,4.171018403082537,Comisaría
2019-06-15,FB,6.996154347987075,Comisaría
2019-06-16,FB,7.482486706424581,Comisaría
2019-06-17,FB,8.301396489593664,Comisaría
2019-06-18,FB,5.079221764477653,Comisaría
2019-06-19,FB,5.348710970924002,Comisaría
2019-06-20,FB,7.197437963152483,Comisaría
2019-06-21,FB,4.525181727726151,Comisaría
2019-06-22,FB,7.368304480114195,Comisaría
2019-06-23,FB,7.8623535589407165,Comisaría
2019-06-24,FB,6.860897935851945,Comisaría
2019-06-25,FB,5.444066001743139,Comisaría
2019-06-26,FB,5.69154626481683,Comisaría
2019-06-27,FB,5.100315325544333,Comisaría
2019-06-28,FB,4.798386990863713,Comisaría
2019-06-29,FB,7.597211773808865,Comisaría
2019-06-30,FB,8.041224690984835,Comisaría
2019-07-01,FB,6.985291400231248,Comisaría
2019-07-02,FB,5.510920934798766,Comisaría
2019-07-03,FB,5.699233256732817,Comisaría
2019-07-04,FB,5.048652930921245,Comisaría
2019-07-05,FB,4.688623633147152,Comisaría
2019-07-06,FB,7.431973600572071,Comisaría
2019-07-07,FB,7.824430788322643,Comisaría
2019-07-08,FB,6.722038592716814,Comisaría
2019-07-09,FB,5.475622079173723,Comisaría
2019-07-10,FB,5.362327201462529,Comisaría
2019-07-11,FB,4.68610418678574,Comisaría
2019-07-12,FB,4.308598160891192,Comisaría
2019-07-13,FB,7.042909615418947,Comisaría
2019-07-14,FB,7.43482443943489,Comisaría
2019-07-15,FB,6.34023089766814,Comisaría
2019-07-16,FB,4.8413116128773845,Comisaría
2019-07-17,FB,5.019499279249785,Comisaría
2019-07-18,FB,4.373167683605068,Comisaría
2019-07-19,FB,4.03135278690003,Comisaría
2019-07-20,FB,6.806133775259977,Comisaría
2019-07-21,FB,7.242172411663,Comisaría
2019-07-22,FB,6.194160893635769,Comisaría
2019-07-23,FB,4.74304637596554,Comisaría
2019-07-24,FB,4.969020025795319,Comisaría
2019-07-25,FB,4.369241306873116,Comisaría
2019-07-26,FB,4.0715913680779625,Comisaría
2019-07-27,FB,6.887084594309246,Comisaría
2019-07-28,FB,7.359435848263818,Comisaría
2019-07-29,FB,6.3403166060372405,Comisaría
2019-07-30,FB,4.912248852710989,Comisaría
2019-07-31,FB,5.154961369325071,Comisaría
2019-08-01,FB,4.5653413931615985,Comisaría
2019-08-02,FB,4.271193894127424,Comisaría
2019-08-03,FB,7.0836536527022345,Comisaría
2019-08-04,FB,7.546747669407747,Comisaría
2019-08-05,FB,6.514857523705673,Comisaría
2019-08-06,FB,5.068949483645134,Comisaría
2019-08-07,FB,5.28956011489608,Comisaría
2019-08-08,FB,4.674508209477757,Comisaría
2019-08-09,FB,4.35262727183869,Comisaría
2019-08-10,FB,7.136148211913636,Comisaría
2019-08-11,FB,7.570230578398888,Comisaría
2019-08-12,FB,6.510392801358905,Comisaría
2019-08-13,FB,5.038710121047215,Comisaría
2019-08-14,FB,5.236768828232375,Comisaría
2019-08-15,FB,4.60334849023145,Comisaría
2019-08-16,FB,4.26812720809893,Comisaría
2019-08-17,FB,6.775751659934183,Comisaría
2019-08-18,FB,7.476791359482743,Comisaría
2019-08-19,FB,6.422266814492914,Comisaría
2019-08-20,FB,4.962722906764617,Comisaría
2019-08-21,FB,5.17973419472645,Comisaría
2019-08-22,FB,4.571875298280273,Comisaría
2019-08-23,FB,4.268430978067874,Comisaría
2019-08-24,FB,7.081764799586658,Comisaría
2019-08-25,FB,7.5568450930122255,Comisaría
2019-08-26,FB,6.548678816609758,Comisaría
2019-08-27,FB,5.138521897052304,Comisaría
2019-08-28,FB,5.4068543290043785,Comisaría
2019-08-29,FB,4.851091135036245,Comisaría
2019-08-30,FB,4.599323443992827,Comisaría
2019-08-31,FB,7.462719097330181,Comisaría
2019-09-01,FB,7.985080622655039,Comisaría
2019-09-02,FB,7.020310309178004,Comisaría
2019-09-03,FB,5.648650107500539,Comisaría
2019-09-04,FB,5.949683830495811,Comisaría
2019-09-05,FB,5.420072018320113,Comisaría
2019-09-06,FB,5.187313075111961,Comisaría
2019-09-07,FB,8.062159541581654,Comisaría
2019-09-08,FB,8.588186917645576,Comisaría
2019-09-09,FB,7.619264476252141,Comisaría
2019-09-10,FB,6.235795637162403,Comisaría
2019-09-11,FB,6.517715367329886,Comisaría
2019-09-12,FB,5.96221510504239,Comisaría
2019-09-13,FB,5.697489089688245,Comisaría
2019-09-14,FB,8.535131368469173,Comisaría
2019-09-15,FB,9.019681422902853,Comisaría
2019-09-16,FB,8.006068492057182,Comisaría
2019-09-17,FB,6.575822886735335,Comisaría
2019-09-18,FB,6.810042556625462,Comisaría
2019-09-19,FB,6.2070862509410745,Comisaría
2019-09-20,FB,5.896288022902463,Comisaría
2019-09-21,FB,8.690323219210368,Comisaría
2019-09-22,FB,9.134724744758575,Comisaría
2019-09-23,FB,8.08530048135028,Comisaría
2019-09-24,FB,6.624320889311664,Comisaría
2019-09-25,FB,6.833465701060425,Comisaría
2019-09-26,FB,6.211501589443354,Comisaría
2019-09-27,FB,5.88798598373674,Comisaría
2019-09-28,FB,8.675627465833887,Comisaría
2019-09-29,FB,9.119801689265497,Comisaría
2019-09-30,FB,8.075973709247373,Comisaría
2019-10-01,FB,6.625895618629678,Comisaría
2019-10-02,FB,6.850568125469327,Comisaría
2019-10-03,FB,6.247937549662159,Comisaría
2019-10-04,FB,5.946622885139473,Comisaría
2019-10-05,FB,8.758302727448772,Comisaría
2019-10-06,FB,9.227260287241954,Comisaría
2019-10-07,FB,8.207836586237436,Comisaría
2019-10-08,FB,6.78065989071988,Comisaría
2019-10-09,FB,7.025639153369585,Comisaría
2019-10-10,FB,6.4396920738792955,Comisaría
2019-10-11,FB,6.1505015797423805,Comisaría
2019-10-12,FB,6.215258180064185,Comisaría
2019-10-13,FB,9.438586501203543,Comisaría
2019-10-14,FB,8.413302983279767,Comisaría
2019-10-15,FB,6.973376361592951,Comisaría
2019-10-16,FB,7.198574161583538,Comisaría
2019-10-17,FB,6.58586798815631,Comisaría
2019-10-18,FB,6.263190426633238,Comisaría
2019-10-19,FB,9.041844080536523,Comisaría
2019-10-20,FB,9.466060353907466,Comisaría
2019-10-21,FB,8.390457685906402,Comisaría
2019-10-22,FB,6.89626713821965,Comisaría
2019-10-23,FB,7.064313189844874,Comisaría
2019-10-24,FB,6.392720669171439,Comisaría
2019-10-25,FB,6.010642171203141,Comisaría
2019-10-26,FB,8.730635717396765,Comisaría
2019-10-27,FB,9.098191093920253,Comisaría
2019-10-28,FB,7.969155432065135,Comisaría
2019-10-29,FB,6.425926791927304,Comisaría
2019-10-30,FB,6.550404446770712,Comisaría
2019-10-31,FB,5.841667600154606,Comisaría
2019-11-01,FB,5.429677624691093,Comisaría
2019-11-02,FB,8.127634239669403,Comisaría
2019-11-03,FB,8.481484625298759,Comisaría
2019-11-04,FB,7.347336486349469,Comisaría
2019-11-05,FB,5.807644151445667,Comisaría
2019-11-06,FB,5.944156598216336,Comisaría
2019-11-07,FB,5.25559919256901,Comisaría
2019-11-08,FB,4.871384149215011,Comisaría
2019-11-09,FB,7.603979914261526,Comisaría
2019-11-10,FB,7.99843812217747,Comisaría
2019-11-11,FB,6.909828675718923,Comisaría
2019-11-12,FB,5.419451464380355,Comisaría
2019-11-13,FB,5.6078129499885305,Comisaría
2019-11-14,FB,4.972338673076938,Comisaría
2019-11-15,FB,4.641115898833695,Comisaría
2019-11-16,FB,7.425295782309205,Comisaría
2019-11-17,FB,7.868652872866913,Comisaría
2019-11-18,FB,6.825051684407281,Comisaría
2019-11-19,FB,5.374688056508457,Comisaría
2019-11-20,FB,5.441407287561708,Comisaría
2019-11-21,FB,4.988867987755201,Comisaría
2019-11-22,FB,4.67744960257086,Comisaría
2019-11-23,FB,7.473525318716561,Comisaría
2019-11-24,FB,7.920604993943696,Comisaría
2019-11-25,FB,6.872493278910509,Comisaría
2019-11-26,FB,5.409531974909206,Comisaría
2019-11-27,FB,5.611599635705311,Comisaría
2019-11-28,FB,4.975838935033535,Comisaría
2019-11-29,FB,4.630405695587251,Comisaría
2019-11-30,FB,7.386868851716069,Comisaría
2019-12-01,FB,7.7897592744802715,Comisaría
2019-12-02,FB,6.6940175054084445,Comisaría
2019-12-03,FB,5.181208645055895,Comisaría
2019-12-04,FB,5.332492592641549,Comisaría
2019-12-05,FB,4.646320894221324,Comisaría
2019-12-06,FB,4.252154850721266,Comisaría
2019-12-07,FB,6.962834913641994,Comisaría
2019-12-08,FB,7.2966603631516636,Comisaría
2019-12-09,FB,6.192007708498487,Comisaría
2019-12-10,FB,4.649123619007962,Comisaría
2019-12-11,FB,4.777469628011542,Comisaría
2019-12-12,FB,4.076201887927699,Comisaría
2019-12-13,FB,3.6753141078402467,Comisaría
2019-12-14,FB,6.387996302152318,Comisaría
2019-12-15,FB,6.760147872883206,Comisaría
2019-12-16,FB,5.647795847226802,Comisaría
2019-12-17,FB,4.133287126335885,Comisaría
2019-12-18,FB,4.298243374400433,Comisaría
2019-12-19,FB,3.64125005291604,Comisaría
2019-12-20,FB,3.291574311284534,Comisaría
2019-12-21,FB,6.061541635690908,Comisaría
2019-12-22,FB,6.496069617073348,Comisaría
2019-12-23,FB,5.45010911153967,Comisaría
2019-12-24,FB,4.0048610601037495,Comisaría
2019-12-25,FB,9.536471095370333,Comisaría
2019-12-26,FB,3.6551740161938486,Comisaría
2019-12-27,FB,3.3761786204504998,Comisaría
2019-12-28,FB,6.214928204783171,Comisaría
2019-12-29,FB,6.715228527352509,Comisaría
2019-12-30,FB,5.730996597624704,Comisaría
2019-12-31,FB,4.342496907891554,Comisaría
2020-01-01,FB,7.313622532641553,Comisaría
2020-01-02,FB,4.088204319210942,Comisaría
2020-01-03,FB,3.8466041012971637,Comisaría
2020-01-04,FB,6.715284339560256,Comisaría
2020-01-05,FB,7.237788706774445,Comisaría
2020-01-06,FB,6.267921355824609,Comisaría
2020-01-07,FB,4.8859801566454495,Comisaría
2020-01-08,FB,5.171747819205729,Comisaría
2020-01-09,FB,4.622211739107652,Comisaría
2020-01-10,FB,4.365306755982916,Comisaría
2020-01-11,FB,7.21231036125521,Comisaría
2020-01-12,FB,7.707388510075477,Comisaría
2020-01-13,FB,6.70504226401394,Comisaría
2020-01-14,FB,5.286323639126898,Comisaría
2020-01-15,FB,5.5318089274878455,Comisaría
2020-01-16,FB,4.93930076207754,Comisaría
2020-01-17,FB,4.637553527786135,Comisaría
2020-01-18,FB,7.4386520374568725,Comisaría
2020-01-19,FB,7.887541971203001,Comisaría
2020-01-20,FB,6.839462603178152,Comisaría
2020-01-21,FB,5.376150436538336,Comisaría
2020-01-22,FB,5.5788022056027495,Comisaría
2020-01-23,FB,4.9457686484988574,Comisaría
2020-01-24,FB,4.606273728434379,Comisaría
2020-01-25,FB,7.372789240879081,Comisaría
2020-01-26,FB,7.79056326905533,Comisaría
2020-01-27,FB,6.715052925447383,Comisaría
2020-01-28,FB,5.228129868500529,Comisaría
2020-01-29,FB,5.411046882623931,Comisaría
2020-01-30,FB,4.7621367217906165,Comisaría
2020-01-31,FB,4.410537666820109,Comisaría
2020-02-01,FB,7.168575488663234,Comisaría
2020-02-02,FB,7.581300025399875,Comisaría
2020-02-03,FB,6.5039265545491105,Comisaría
2020-02-04,FB,5.018050198536172,Comisaría
2020-02-05,FB,5.204621412593193,Comisaría
2020-02-06,FB,4.561653533658699,Comisaría
2020-02-07,FB,4.2179566417886045,Comisaría
2020-02-08,FB,6.985527254104191,Comisaría
2020-02-09,FB,7.409091916158481,Comisaría
2020-02-10,FB,6.343554760967679,Comisaría
2020-02-11,FB,4.8702171939482914,Comisaría
2020-02-12,FB,5.069757705336853,Comisaría
2020-02-13,FB,4.439942771309182,Comisaría
2020-02-14,FB,4.109363106374605,Comisaría
2020-02-15,FB,6.889824823568189,Comisaría
2020-02-16,FB,7.3258936260976375,Comisaría
2020-02-17,FB,6.2723421775053385,Comisaría
2020-02-18,FB,4.810368899652507,Comisaría
2020-02-19,FB,5.02057630098773,Comisaría
2020-02-20,FB,4.4006799029427714,Comisaría
2020-02-21,FB,4.079242135193563,Comisaría
2020-02-22,FB,6.868060862617738,Comisaría
2020-02-23,FB,7.311710768545271,Comisaría
2020-02-24,FB,7.357446308863212,Comisaría
2020-02-25,FB,5.901583721042356,Comisaría
2020-02-26,FB,5.024768907336759,Comisaría
2020-02-27,FB,4.409683672691832,Comisaría
2020-02-28,FB,4.0924847336168995,Comisaría
2020-02-29,FB,6.88502384006512,Comisaría
2020-03-01,FB,7.331928610284443,Comisaría
2020-03-02,FB,6.288045177838444,Comisaría
2020-03-03,FB,4.83465251072434,Comisaría
2020-03-04,FB,5.05243657117998,Comisaría
2020-03-05,FB,4.439195433355456,Comisaría
2020-03-06,FB,4.123569762825534,Comisaría
2020-03-07,FB,6.917428340869652,Comisaría
2020-03-08,FB,7.365406867315118,Comisaría
2020-03-09,FB,6.3223502831058065,Comisaría
2020-03-10,FB,4.869526940877822,Comisaría
2020-03-11,FB,5.0876027903380665,Comisaría
2020-03-12,FB,4.474346697866072,Comisaría
2020-03-13,FB,4.15836131138745,Comisaría
2020-03-14,FB,6.951469163832808,Comisaría
2020-03-15,FB,7.398252262194538,Comisaría
2020-03-16,FB,6.35349541767356,Comisaría
2020-03-17,FB,4.898401658983749,Comisaría
2020-03-18,FB,5.113567906988662,Comisaría
2020-03-19,FB,4.496692036916344,Comisaría
2020-03-20,FB,4.176305739503339,Comisaría
2020-03-21,FB,6.9641628661738055,Comisaría
2020-03-22,FB,7.4047814868931585,Comisaría
2020-03-23,FB,6.352889886363274,Comisaría
2020-03-24,FB,4.975027248865224,Comisaría
2020-03-25,FB,5.09560999923407,Comisaría
2020-03-26,FB,4.46846632453259,Comisaría
2020-03-27,FB,4.136747430229543,Comisaría
2020-03-28,FB,6.912230902711363,Comisaría
2020-03-29,FB,7.339482840980521,Comisaría
2020-03-30,FB,6.273306033466787,Comisaría
2020-03-31,FB,4.794959920551763,Comisaría
2020-04-01,FB,4.98514035851034,Comisaría
2020-04-02,FB,4.8261786094952726,Comisaría
2020-04-03,FB,3.993334512130287,Comisaría
2020-04-04,FB,6.752071195566838,Comisaría
2020-04-05,FB,7.162712988412741,Comisaría
2020-04-06,FB,6.080333015574864,Comisaría
2020-04-07,FB,4.586480808663147,Comisaría
2020-04-08,FB,4.762157238658485,Comisaría
2020-04-09,FB,6.2843249880425684,Comisaría
2020-04-10,FB,5.592525980344466,Comisaría
2020-04-11,FB,6.494736302983582,Comisaría
2020-04-12,FB,4.804341944813332,Comisaría
2020-04-13,FB,5.810791989271517,Comisaría
2020-04-14,FB,4.3148706814391256,Comisaría
2020-04-15,FB,4.491461247990574,Comisaría
2020-04-16,FB,3.838885058277086,Comisaría
2020-04-17,FB,3.486294055815006,Comisaría
2020-04-18,FB,6.24604622547043,Comisaría
2020-04-19,FB,6.663233992112693,Comisaría
2020-04-20,FB,5.593116036752505,Comisaría
2020-04-21,FB,4.1173211233515055,Comisaría
2020-04-22,FB,4.316812380562698,Comisaría
2020-04-23,FB,3.6895834405285903,Comisaría
2020-04-24,FB,3.364381124487713,Comisaría
2020-04-25,FB,6.153084635662951,Comisaría
2020-04-26,FB,6.600239753120648,Comisaría
2020-04-27,FB,5.560498500294171,Comisaría
2020-04-28,FB,4.114832812740891,Comisaría
2020-04-29,FB,4.343510523285771,Comisaría
2020-04-30,FB,3.7438048828465575,Comisaría
2020-05-01,FB,7.628531367318401,Comisaría
2020-05-02,FB,6.254446344881787,Comisaría
2020-05-03,FB,6.719791046506341,Comisaría
2020-05-04,FB,5.6937554599064,Comisaría
2020-05-05,FB,4.256705740742765,Comisaría
2020-05-06,FB,4.488377743464592,Comisaría
2020-05-07,FB,3.8856025451965586,Comisaría
2020-05-08,FB,3.576058674049614,Comisaría
2020-05-09,FB,6.370680283639162,Comisaría
2020-05-10,FB,6.813219026617698,Comisaría
2020-05-11,FB,5.757709356457448,Comisaría
2020-05-12,FB,4.284705053851699,Comisaría
2020-05-13,FB,4.474274603513765,Comisaría
2020-05-14,FB,3.8237260036438863,Comisaría
2020-05-15,FB,3.461354898031373,Comisaría
2020-05-16,FB,6.198845232648946,Comisaría
2020-05-17,FB,6.5808202347889635,Comisaría
2020-05-18,FB,5.462293576193698,Comisaría
2020-05-19,FB,3.924888735328306,Comisaría
2020-05-20,FB,4.049814487673361,Comisaría
2020-05-21,FB,3.3355674879352963,Comisaría
2020-05-22,FB,2.9116562880169004,Comisaría
2020-05-23,FB,5.590976508384435,Comisaría
2020-05-24,FB,5.919335527820753,Comisaría
2020-05-25,FB,5.773442479603691,Comisaría
2020-05-26,FB,3.174274944501326,Comisaría
2020-05-27,FB,3.2656826644846992,Comisaría
2020-05-28,FB,2.5264136042465726,Comisaría
2020-05-29,FB,2.0866435726470938,Comisaría
2020-05-30,FB,4.759767925791309,Comisaría
2020-05-31,FB,5.091911476275772,Comisaría
2020-06-01,FB,3.939342189509448,Comisaría
2020-06-02,FB,2.3846576631586953,Comisaría
2020-06-03,FB,2.5097332133963492,Comisaría
2020-06-04,FB,1.8134033153071725,Comisaría
2020-06-05,FB,1.425171390628421,Comisaría
2020-06-06,FB,4.157578156419764,Comisaría
2020-06-07,FB,4.555727225467695,Comisaría
2020-06-08,FB,3.474718569005815,Comisaría
2020-06-09,FB,1.9958584393539125,Comisaría
2020-06-10,FB,2.1996340796243956,Comisaría
2020-06-11,FB,1.5834243840117943,Comisaría
2020-06-12,FB,1.2752408437739184,Comisaría
2020-06-13,FB,4.086128276025541,Comisaría
2020-06-14,FB,4.559723268113807,Comisaría
2020-06-15,FB,3.5497201673351846,Comisaría
2020-06-16,FB,2.13611242952275,Comisaría
2020-06-17,FB,4.216041511607359,Comisaría
2020-06-18,FB,1.8323113614582205,Comisaría
2020-06-19,FB,1.5655993013637621,Comisaría
2020-06-20,FB,6.817552097394085,Comisaría
2020-06-21,FB,4.903973980370684,Comisaría
2020-06-22,FB,3.905676550253743,Comisaría
2020-06-23,FB,2.4935077158412087,Comisaría
2020-06-24,FB,2.7469651813481066,Comisaría
2020-06-25,FB,2.1628072244541303,Comisaría
2020-06-26,FB,1.86880706707836,Comisaría
2020-06-27,FB,4.676158164552488,Comisaría
2020-06-28,FB,5.129028183534421,Comisaría
2020-06-29,FB,4.082011558395968,Comisaría
2020-06-30,FB,2.6163487230742204,Comisaría
2020-07-01,FB,2.8129000789313814,Comisaría
2020-07-02,FB,2.1698458395282376,Comisaría
2020-07-03,FB,1.8164063106914208,Comisaría
2020-07-04,FB,4.5652125690572145,Comisaría
2020-07-05,FB,4.961826170998992,Comisaría
2020-07-06,FB,3.862158637695813,Comisaría
2020-07-07,FB,2.348659641795919,Comisaría
2020-07-08,FB,2.503262735741318,Comisaría
2020-07-09,FB,2.09334139010447,Comisaría
2020-07-10,FB,1.44400409655023,Comisaría
2020-07-11,FB,4.173258291467149,Comisaría
2020-07-12,FB,4.558710002872371,Comisaría
2020-07-13,FB,3.4563823620486462,Comisaría
2020-07-14,FB,1.948622760427515,Comisaría
2020-07-15,FB,2.117053907866703,Comisaría
2020-07-16,FB,1.4602595744762028,Comisaría
2020-07-17,FB,1.1074999081336516,Comisaría
2020-07-18,FB,3.8710863892810456,Comisaría
2020-07-19,FB,4.29591491521682,Comisaría
